college_name,no_of_applications,no_of_apps_accepted,no_of_enrolled,PctTop10HS,PctTop25HS,no_of_FT,no_of_PT,outstate_tuition,room_board_cost,books_cost,personal_spending,pct_phd_faculty,pct_termianl_faculty,sf_ratio,pct_alumni_donors,exp_per_student,total_misc_cost,accept_rate,is_private,grad_rate_round
University of Wisconsin at Milwaukee,0.107533376,0.141290273,0.298096586,0.115789474,0.307692308,0.362557136,0.340828944,0.332954545,0.186633039,0.211229947,0.264122137,0.78021978,0.828947368,0.35924933,0.125,0.092521726,0.230699774,0.670254287,No,0.31
University of Wyoming,0.040572345,0.054992764,0.163284568,0.231578947,0.406593407,0.23476384,0.068101672,0.188429752,0.258827238,0.22459893,0.190839695,0.912087912,0.921052632,0.337801609,0.203125,0.104793862,0.231602709,0.701005322,No,0.39
Upper Iowa University,0.012121717,0.01447178,0.024697184,0.094736842,0.285714286,0.042597765,0.053079918,0.335743802,0.201765448,0.180035651,0.114503817,0.67032967,0.671052632,0.399463807,0.296875,0.01031161,0.123024831,0.623536369,Yes,0.76
Ursinus College,0.027450899,0.036331785,0.042944785,0.452631579,0.747252747,0.031488065,0.000732768,0.648760331,0.532786885,0.180035651,0.083969466,0.813186813,0.802631579,0.243967828,0.625,0.167700341,0.337471783,0.684683619,Yes,0.78
Ursuline College,0.005081957,0.007159723,0.008022652,0.210526316,0.417582418,0.017775521,0.03279139,0.375,0.381778058,0.157754011,0.076335878,0.340659341,0.592105263,0.214477212,0.234375,0.074990103,0.218058691,0.763453578,Yes,0.65
Valley City State University,0.005977548,0.010358748,0.027843322,0.042105263,0.197802198,0.022981209,0.00861003,0.100516529,0.124527112,0.22459893,0.267175573,0.340659341,0.223684211,0.332439678,0.390625,0.03340434,0.191873589,0.922885866,No,0.34
Valparaiso University,0.041530419,0.06302841,0.076293849,0.505263158,0.791208791,0.074974606,0.009022212,0.488636364,0.233291299,0.180035651,0.083969466,0.868131868,0.855263158,0.313672922,0.359375,0.122438592,0.123024831,0.801655825,Yes,0.96
Vanderbilt University,0.160581509,0.175870211,0.23029731,0.736842105,0.912087912,0.170168867,0.004076025,0.801911157,0.74795082,0.237967914,0.107175573,0.934065934,0.973684211,0.08847185,0.40625,0.38954135,0.523363431,0.52927262,Yes,0.82
Vassar College,0.072251265,0.068740955,0.097215668,0.547368421,0.857142857,0.064277552,0.00348065,0.856404959,0.657313997,0.22459893,0.083969466,0.901098901,0.973684211,0.193029491,0.609375,0.262088337,0.437923251,0.442578356,Yes,0.9
Villanova University,0.159915023,0.210069312,0.226836558,0.305263158,0.648351648,0.197530472,0.059125258,0.701704545,0.745113493,0.135472371,0.007633588,0.89010989,0.868421053,0.292225201,0.375,0.13708598,0.421783296,0.669071555,Yes,0.97
Virginia Commonwealth University,0.101680795,0.130436438,0.24099418,0.178947368,0.395604396,0.321324276,0.231921227,0.406869835,0.378625473,0.180035651,0.516030534,0.802197802,0.828947368,0.166219839,0.171875,0.150753106,0.546501129,0.650620934,No,0.39
Virginia State University,0.060712724,0.09018204,0.10523832,0.010526316,0.230769231,0.091004317,0.015433936,0.167716942,0.48313367,0.180035651,0.053435115,0.582417582,0.513157895,0.361930295,0.171875,0.048014025,0.279345372,0.78048492,No,0.24
Virginia Tech,0.325557661,0.443560058,0.667295894,0.294736842,0.483516484,0.583164043,0.027616213,0.409090909,0.220050441,0.286987522,0.297709924,0.846153846,0.855263158,0.302949062,0.3125,0.108545252,0.298645598,0.699467771,No,0.71
Virginia Union University,0.036781705,0.058572625,0.065754287,0.189473684,0.549450549,0.036788979,0.00302267,0.26053719,0.270176545,0.180035651,0.230992366,0.472527473,0.565789474,0.300268097,0.125,0.067317662,0.258126411,0.84825547,Yes,0.22
Virginia Wesleyan College,0.028929665,0.031533247,0.03964134,0.2,0.43956044,0.031456323,0.019051981,0.44214876,0.52332913,0.180035651,0.045801527,0.681318681,0.75,0.353887399,0.21875,0.087054876,0.30248307,0.541336487,Yes,0.65
Viterbo College,0.011788474,0.0169853,0.03712443,0.168421053,0.373626374,0.027774251,0.01767804,0.351239669,0.249842371,0.180035651,0.304580153,0.472527473,0.539473684,0.219839142,0.484375,0.091692273,0.297968397,0.764163217,Yes,0.71
Voorhees College,0.028825526,0.035570112,0.024067957,0.094736842,0.230769231,0.017902489,0.000870163,0.108987603,0.116960908,0.180035651,0.145038168,0.384615385,0.25,0.54691689,0.046875,0.05042698,0.084875847,0.62945003,Yes,0.54
Wabash College,0.014975111,0.020984081,0.034764826,0.421052632,0.736263736,0.021013205,0.000183192,0.546745868,0.380674653,0.180035651,0.058778626,0.769230769,0.802631579,0.198391421,0.859375,0.220898449,0.20993228,0.738379657,Yes,0.7
Wagner College,0.027804969,0.035912865,0.060091238,0.094736842,0.384615385,0.037614271,0.005312572,0.576446281,0.633669609,0.217914439,0.221374046,0.648351648,0.710526316,0.286863271,0.359375,0.109714027,0.520880361,0.665050266,Yes,0.73
Wake Forest University,0.116218524,0.088354025,0.136542394,0.778947368,0.868131868,0.106653123,0.007831463,0.594524793,0.40668348,0.180035651,0.152671756,0.956043956,0.960526316,0.048257373,0.578125,0.727279582,0.297968397,0.316972206,Yes,0.89
Walsh University,0.021056797,0.031152411,0.069529652,0.273684211,0.912087912,0.022473337,0.022715823,0.32696281,0.378310214,0.180035651,0.183206107,0.373626374,0.447368421,0.235924933,0.515625,0.048108281,0.300225734,0.781194559,Yes,0.65
Warren Wilson College,0.007477142,0.009101988,0.012112632,0.252631579,0.43956044,0.010379634,0.000274788,0.395661157,0.200504414,0.135472371,0.129770992,0.626373626,0.671052632,0.238605898,0.3125,0.117706939,0.122121896,0.653222945,Yes,0.6
Wartburg College,0.023951846,0.038159799,0.048765141,0.347368421,0.626373626,0.036693753,0.004762995,0.478305785,0.288461538,0.135472371,0.091603053,0.637362637,0.881578947,0.26541555,0.578125,0.085754143,0.156884876,0.849201656,Yes,0.64
Washington and Jefferson College,0.025493096,0.039149973,0.047034765,0.431578947,0.604395604,0.030440579,0.006869705,0.719008264,0.350725095,0.090909091,0.038167939,0.912087912,0.881578947,0.257372654,0.625,0.131506023,0.150677201,0.814192785,Yes,0.85
Washington and Lee University,0.067356758,0.038997639,0.061349693,0.705263158,0.923076923,0.045867191,9.16E-05,0.589359504,0.447509458,0.260249554,0.132061069,0.802197802,0.947368421,0.190348525,0.703125,0.236582653,0.33227991,0.208279125,Yes,0.9
Washington College,0.023493637,0.03313276,0.028157936,0.315789474,0.56043956,0.021679787,0.002060911,0.668181818,0.557692308,0.180035651,0.007633588,0.78021978,0.815789474,0.233243968,0.578125,0.14409863,0.298871332,0.73885275,Yes,0.62
Washington State University,0.134526066,0.219628304,0.378323108,0.315789474,0.67032967,0.454101067,0.061506755,0.30268595,0.383039092,0.31372549,0.376946565,0.835164835,0.828947368,0.386058981,0.46875,0.145644429,0.480699774,0.873211118,No,0.52
Washington University,0.157728115,0.197539797,0.191757118,0.642105263,0.923076923,0.150457085,0.058300893,0.82696281,0.629728878,0.299465241,0.192671756,0.912087912,0.973684211,0.037533512,0.484375,0.801477935,0.517494357,0.629923122,Yes,0.9
Wayne State College,0.026909379,0.049546805,0.108384458,0.052631579,0.131868132,0.083005333,0.021662469,0.018595041,0.138713745,0.197860963,0.215267176,0.571428571,0.578947368,0.477211796,0.453125,0.025713047,0.156884876,1,No,0.47
Waynesburg College,0.023097911,0.03450377,0.045461696,0.115789474,0.230769231,0.036217623,0.002747882,0.335743802,0.290037831,0.180035651,0.145038168,0.538461538,0.447368421,0.367292225,0.40625,0.063660527,0.208803612,0.789237138,Yes,0.6
Webber College,0.004144711,0.002703938,0.006921504,0.042105263,0.197802198,0.005967496,0.004991985,0.167871901,0.176544767,0.24688057,0.259847328,0.494505495,0.513157895,0.337801609,0.0625,0.031161046,0.229345372,0.421289178,Yes,0.9
Webster University,0.012163372,0.014852616,0.030045619,0.168421053,0.384615385,0.050787202,0.07094115,0.352272727,0.403530895,0.180035651,0.038167939,0.659340659,0.578947368,0.485254692,0.21875,0.070974796,0.211060948,0.638911886,Yes,0.43
Wellesley College,0.058609127,0.044824434,0.085574957,0.831578947,0.956043956,0.065261554,0.007098695,0.826704545,0.664407314,0.180035651,0.06870229,0.945054945,0.973684211,0.217158177,0.796875,0.343525553,0.420428894,0.327498522,Yes,0.91
Wells College,0.004936163,0.00639805,0.014944156,0.410526316,0.835164835,0.008792534,0.000824365,0.648760331,0.594262295,0.22459893,0.038167939,0.934065934,0.973684211,0.155495979,0.65625,0.202631629,0.358916479,0.709875813,Yes,0.66
Wentworth Institute of Technology,0.029137942,0.045129104,0.06559698,0.052631579,0.175824176,0.089575927,0.026150676,0.387913223,0.673076923,0.33600713,0.102290076,0.021978022,0.578947368,0.345844504,0.125,0.276584915,0.490970655,0.821762271,Yes,0.61
Wesley College,0.018724096,0.027991469,0.049551675,0.094736842,0.175824176,0.023266887,0.02047172,0.389979339,0.456179067,0.180035651,0.167938931,0.483516484,0.434210526,0.319034853,0.234375,0.057628141,0.34469526,0.791247782,Yes,0.83
Wesleyan University,0.097702706,0.072396984,0.106496775,0.621052632,0.846153846,0.081735653,0.001190749,0.867252066,0.602143758,0.581105169,0.175572519,0.901098901,0.921052632,0.257372654,0.609375,0.246498388,0.556433409,0.306327617,Yes,0.92
West Chester University of Penn.,0.133734614,0.132035951,0.210319333,0.105263158,0.461538462,0.233144997,0.087153652,0.284297521,0.366960908,0.135472371,0.267175573,0.747252747,0.723684211,0.343163539,0.25,0.067619281,0.342889391,0.461028977,No,0.47
West Liberty State College,0.022556391,0.037702795,0.069686959,0.115789474,0.175824176,0.06345226,0.010350355,0.110020661,0.174968474,0.22459893,0.146564885,0.274725275,0.118421053,0.36997319,0.15625,0.020038833,0.138826185,0.896392667,No,0.56
West Virginia Wesleyan College,0.030929123,0.050575063,0.070473494,0.284210526,0.505494505,0.043486541,0.007739867,0.612603306,0.314470366,0.157754011,0.129770992,0.549450549,0.75,0.372654155,0.65625,0.092257809,0.209367946,0.874630396,Yes,0.64
Western Carolina University,0.065461438,0.093190647,0.160767658,0.105263158,0.241758242,0.154297867,0.032287612,0.209194215,0.094577554,0.006238859,0.209465649,0.648351648,0.710526316,0.324396783,0.140625,0.063490867,0.072460497,0.741336487,No,0.51
Western Maryland College,0.023410326,0.034732272,0.038225578,0.315789474,0.450549451,0.029583545,0.004442409,0.628615702,0.561160151,0.180035651,0.175572519,0.835164835,0.881578947,0.268096515,0.609375,0.128942259,0.425507901,0.783086931,Yes,0.56
Western Michigan University,0.189240414,0.271117374,0.425200566,0.242105263,0.483516484,0.495175216,0.195878177,0.237603306,0.365699874,0.180035651,0.221374046,0.791208791,0.789473684,0.595174263,0.171875,0.052726827,0.319413093,0.745002957,No,0.51
Western New England College,0.03267865,0.053279001,0.058832783,0.063157895,0.131868132,0.05281869,0.051064804,0.343698347,0.586380832,0.179144385,0.277099237,0.725274725,0.960526316,0.345844504,0.234375,0.098459856,0.518397291,0.871673566,Yes,0.55
Western State College of Colorado,0.054589382,0.059067713,0.089507629,0.063157895,0.164835165,0.069070594,0.006640714,0.18481405,0.311317781,0.180035651,0.27480916,0.747252747,0.723684211,0.45308311,0.0625,0.026636756,0.319977427,0.527735068,No,0.47
Western Washington University,0.113864995,0.132949958,0.238162655,0.305263158,0.681318681,0.278377349,0.023128005,0.298760331,0.372635561,0.24197861,0.325954198,0.824175824,0.855263158,0.54155496,0.15625,0.0757253,0.41738149,0.576818451,No,0.57
Westfield State College,0.062878804,0.079137787,0.124272456,0.021052632,0.120879121,0.098241493,0.043050149,0.165392562,0.316519546,0.180035651,0.160305344,0.736263736,0.723684211,0.353887399,0.3125,0.019529851,0.239051919,0.637492608,No,0.62
Westminster College MO,0.012100889,0.018318227,0.023438729,0.2,0.373626374,0.016696293,0.001648729,0.43285124,0.357818411,0.22459893,0.213740458,0.637362637,0.605263158,0.268096515,0.3125,0.089335872,0.319413093,0.805204021,Yes,0.58
Westminster College,0.019057339,0.030238404,0.053798962,0.294736842,0.538461538,0.040375825,0.00325166,0.50232438,0.289249685,0.148841355,0.066412214,0.593406593,0.710526316,0.268096515,0.640625,0.101985032,0.14221219,0.845653459,Yes,0.79
Westminster College of Salt Lake City,0.017411951,0.024678193,0.028000629,0.210526316,0.56043956,0.026663281,0.033982139,0.334710744,0.357818411,0.22459893,0.270992366,0.659340659,0.776315789,0.214477212,0.53125,0.07510321,0.361738149,0.745949143,Yes,0.45
Westmont College,0.018099265,0.024411608,0.049708982,0.431578947,0.692307692,0.036090655,0.000366384,0.618801653,0.555485498,0.175579323,0.177099237,0.758241758,0.697368421,0.332439678,0.265625,0.106528173,0.421444695,0.704908338,No,0.87
Wheaton College IL,0.028138213,0.03229492,0.080698443,0.578947368,0.824175824,0.065420264,0.002518892,0.472107438,0.381462799,0.193404635,0.175572519,0.802197802,0.776315789,0.273458445,0.625,0.164571041,0.300225734,0.57717327,Yes,0.84
Westminster College PA,0.034511486,0.049546805,0.060091238,0.210526316,0.505494505,0.037963433,0.001328143,0.832644628,0.660466583,0.26916221,0.091603053,0.923076923,0.947368421,0.286863271,0.640625,0.367937866,0.457110609,0.751626257,Yes,0.69
Wheeling Jesuit College,0.017120363,0.02601112,0.028000629,0.147368421,0.43956044,0.026409345,0.013922601,0.421487603,0.435844893,0.22459893,0.053435115,0.637362637,0.618421053,0.310991957,0.421875,0.081211002,0.256772009,0.806150207,Yes,0.7
Whitman College,0.037073293,0.035265443,0.050967437,0.463157895,0.747252747,0.034313103,0.002060911,0.74018595,0.491803279,0.29144385,0.083969466,0.791208791,0.776315789,0.214477212,0.796875,0.188738289,0.336343115,0.45156712,Yes,0.7
Whittier College,0.033324308,0.037969381,0.048607834,0.357894737,0.593406593,0.034789233,0.001328143,0.718440083,0.617749054,0.180035651,0.266870229,0.835164835,0.894736842,0.297587131,0.453125,0.161969574,0.533521445,0.569367238,Yes,0.47
Whitworth College,0.0216608,0.032523421,0.053012427,0.442105263,0.67032967,0.035900203,0.007281887,0.533057851,0.428751576,0.259358289,0.331908397,0.791208791,0.736842105,0.386058981,0.3125,0.096932909,0.466365688,0.794204613,Yes,0.79
Widener University,0.042863391,0.054078757,0.073462325,0.242105263,0.604395604,0.064975876,0.099381727,0.517045455,0.565889029,0.180035651,0.167938931,0.879120879,0.815789474,0.27077748,0.296875,0.120968198,0.423250564,0.642223536,Yes,0.6
Wilkes University,0.032282923,0.051755655,0.062765455,0.147368421,0.296703297,0.05281869,0.027570414,0.455061983,0.528058008,0.202317291,0.154198473,0.769230769,0.894736842,0.289544236,0.375,0.100985918,0.391647856,0.854997043,Yes,0.64
Willamette University,0.032845271,0.047794958,0.056630486,0.505263158,0.78021978,0.046216353,0.007236089,0.643595041,0.447667087,0.135472371,0.082442748,0.912087912,0.921052632,0.289544236,0.578125,0.143137218,0.264108352,0.763926671,Yes,0.65
William Jewell College,0.012121717,0.018089725,0.044045934,0.326315789,0.637362637,0.036185881,0.003389054,0.398760331,0.187578815,0.180035651,0.358778626,0.725274725,0.736842105,0.233243968,0.296875,0.088581824,0.293453725,0.793021881,Yes,0.55
William Woods University,0.008081145,0.013824358,0.030202926,0.168421053,0.32967033,0.022600305,0.005449966,0.423295455,0.407471627,0.202317291,0.526717557,0.340659341,0.552631579,0.278820375,0.25,0.080155334,0.580699774,0.914251922,Yes,0.47
Williams College,0.085497678,0.0446721,0.077237691,0.842105263,0.956043956,0.05869096,0.001282345,0.89302686,0.632093317,0.180035651,0.145038168,0.945054945,0.986842105,0.174262735,1,0.354930533,0.453724605,0.169012419,Yes,1
Wilson College,0.001791182,0.002208851,0.001730376,0.157894737,0.450549451,0.00190452,0.030913671,0.469421488,0.520807062,0.157754011,0.034351145,0.648351648,0.684210526,0.155495979,0.671875,0.133937829,0.286568849,0.737906564,Yes,0.64
Wingate College,0.024118468,0.035989032,0.054742803,0.094736842,0.274725275,0.033900457,0.007144493,0.283057851,0.255359395,0.202317291,0.198473282,0.67032967,0.75,0.305630027,0.125,0.076875224,0.229119639,0.788054406,Yes,0.91
Winona State University,0.067565034,0.075215173,0.199150543,0.2,0.395604396,0.179691468,0.039890085,0.09607438,0.145018916,0.090909091,0.145038168,0.494505495,0.473684211,0.474530831,0.28125,0.040190774,0.082392777,0.545357776,No,0.54
Winthrop University,0.046633204,0.065998934,0.115463269,0.242105263,0.571428571,0.103351955,0.030638883,0.209710744,0.254098361,0.215686275,0.290076336,0.692307692,0.736842105,0.27613941,0.40625,0.066789828,0.299322799,0.737433471,No,0.55
Wisconsin Lutheran College,0.001478766,0.002132683,0.006292276,0.168421053,0.351648352,0.004539106,0.000961759,0.349173554,0.302648172,0.180035651,0.175572519,0.43956044,0.315789474,0.160857909,0.40625,0.108846872,0.240406321,0.8132466,Yes,0.45
Wittenberg University,0.03953096,0.063485414,0.084945729,0.431578947,0.648351648,0.058437024,0.006549118,0.702892562,0.413619168,0.135472371,0.083969466,0.813186813,0.934210526,0.27613941,0.453125,0.136256527,0.240857788,0.856534595,Yes,0.76
Wofford College,0.029575323,0.032866174,0.037439044,0.526315789,0.813186813,0.029202641,0.001511335,0.534090909,0.373581337,0.226827094,0.181679389,0.912087912,0.894736842,0.343163539,0.65625,0.088393312,0.307562077,0.553991721,Yes,0.73
Worcester Polytechnic Institute,0.05596401,0.085383502,0.101777568,0.505263158,0.846153846,0.084528949,0.003892833,0.699586777,0.565889029,0.193404635,0.073282443,0.923076923,0.921052632,0.340482574,0.53125,0.143042962,0.356659142,0.806031934,Yes,0.81
Worcester State College,0.044071397,0.05495468,0.079911908,0.031578947,0.186813187,0.093638903,0.092878406,0.230216942,0.334174023,0.180035651,0.145038168,0.571428571,0.473684211,0.495978552,0.21875,0.024186099,0.240406321,0.632879953,No,0.34
Xavier University,0.039114407,0.065998934,0.103822558,0.242105263,0.417582418,0.086020823,0.050652622,0.474173554,0.501261034,0.22459893,0.152671756,0.714285714,0.671052632,0.289544236,0.484375,0.113163798,0.376975169,0.907037256,Yes,0.82
